1024,1,0.000629459
1024,1,0.000662627
1024,1,0.00114518
1024,1,0.000524528
1024,1,0.00157152
1024,1,0.000557376
1024,1,0.000517389
1024,1,0.000524451
1024,1,0.000519982
1024,1,0.000595535
1024,1,0.000551724
1024,1,0.000527507
1024,1,0.000523734
1024,1,0.000521082
1024,1,0.000514861
1024,1,0.000536834
1024,1,0.000536973
1024,1,0.000565083
1024,1,0.000547666
1024,1,0.000518838
1024,1,0.000552773
1024,1,0.000522303
1024,1,0.000746208
1024,1,0.000523927
1024,1,0.000525173
1024,1,0.000585472
1024,1,0.000530102
1024,1,0.000529526
1024,1,0.000578207
1024,1,0.000516326
1024,1,0.000515761
1024,1,0.000546177
1024,1,0.000576551
1024,1,0.00128845
1024,1,0.000696176
1024,1,0.000574571
1024,1,0.000559745
1024,1,0.000545314
1024,1,0.00152895
1024,1,0.000518361
1024,1,0.000529745
1024,1,0.000507686
1024,1,0.000619223
1024,1,0.000535215
1024,1,0.0011252
1024,1,0.000566418
1024,1,0.000526869
1024,1,0.000607781
1024,1,0.000593396
1024,1,0.000540514
1024,14,0.000566127
1024,14,0.000522331
1024,14,0.000674594
1024,14,0.000535758
1024,14,0.000550691
1024,14,0.000789384
1024,14,0.000589414
1024,14,0.00147612
1024,14,0.000575574
1024,14,0.000557685
1024,14,0.000607777
1024,14,0.000532461
1024,14,0.000535332
1024,14,0.000537289
1024,14,0.00154258
1024,14,0.000519735
1024,14,0.000522267
1024,14,0.000542195
1024,14,0.000524975
1024,14,0.00053209
1024,14,0.000609746
1024,14,0.000596488
1024,14,0.000575986
1024,14,0.000675659
1024,14,0.000588585
1024,14,0.00060684
1024,14,0.000539048
1024,14,0.000531665
1024,14,0.000576819
1024,14,0.000509294
1024,14,0.00068916
1024,14,0.000521236
1024,14,0.000524891
1024,14,0.00161239
1024,14,0.000643709
1024,14,0.00054777
1024,14,0.00160416
1024,14,0.000524413
1024,14,0.000519115
1024,14,0.000657095
1024,14,0.000649707
1024,14,0.000537434
1024,14,0.000524009
1024,14,0.000520619
1024,14,0.00051023
1024,14,0.000535356
1024,14,0.000517024
1024,14,0.00066668
1024,14,0.00151968
1024,14,0.000602783
1024,28,0.000525966
1024,28,0.000529662
1024,28,0.000523943
1024,28,0.000539946
1024,28,0.000536806
1024,28,0.000541898
1024,28,0.000521584
1024,28,0.00157548
1024,28,0.000523427
1024,28,0.000531138
1024,28,0.000509923
1024,28,0.000574293
1024,28,0.000521406
1024,28,0.000523826
1024,28,0.000541168
1024,28,0.00057968
1024,28,0.000507849
1024,28,0.000505859
1024,28,0.00150787
1024,28,0.000527026
1024,28,0.000517595
1024,28,0.000514899
1024,28,0.000514213
1024,28,0.000529166
1024,28,0.000594235
1024,28,0.000551386
1024,28,0.000561294
1024,28,0.000525601
1024,28,0.00053802
1024,28,0.000515742
1024,28,0.00134878
1024,28,0.000516498
1024,28,0.000546921
1024,28,0.00103625
1024,28,0.000555516
1024,28,0.00052055
1024,28,0.000536388
1024,28,0.000533234
1024,28,0.000533573
1024,28,0.000533945
1024,28,0.000519359
1024,28,0.00058496
1024,28,0.000521682
1024,28,0.000516342
1024,28,0.000535006
1024,28,0.00146395
1024,28,0.000520389
1024,28,0.000540516
1024,28,0.000539249
1024,28,0.000599588
