4096,4,0.00129128
4096,4,0.00125785
4096,4,0.00121458
4096,4,0.0013917
4096,4,0.00110316
4096,4,0.00104573
4096,4,0.0010686
4096,4,0.0010355
4096,4,0.00103236
4096,4,0.00203586
4096,4,0.00113059
4096,4,0.00179845
4096,4,0.00108009
4096,4,0.0010788
4096,4,0.00184998
4096,4,0.00108564
4096,4,0.00123644
4096,4,0.00110647
4096,4,0.00174718
4096,4,0.00121896
4096,4,0.00104179
4096,4,0.00107691
4096,4,0.00105997
4096,4,0.00108482
4096,4,0.00112475
4096,4,0.00114259
4096,4,0.00118462
4096,4,0.00104933
4096,4,0.00107308
4096,4,0.00117272
4096,4,0.00110143
4096,4,0.00109213
4096,4,0.0011412
4096,4,0.00113895
4096,4,0.00114189
4096,4,0.0011754
4096,4,0.00108046
4096,4,0.00120412
4096,4,0.0025598
4096,4,0.00108519
4096,4,0.00117407
4096,4,0.00118791
4096,4,0.0012138
4096,4,0.00110786
4096,4,0.0011537
4096,4,0.00110787
4096,4,0.00207381
4096,4,0.00203725
4096,4,0.00107084
4096,4,0.00103883
16384,16,0.00313209
16384,16,0.0040319
16384,16,0.00414196
16384,16,0.00414372
16384,16,0.00340835
16384,16,0.0030448
16384,16,0.00302765
16384,16,0.0030361
16384,16,0.00413302
16384,16,0.00310524
16384,16,0.00327175
16384,16,0.00319647
16384,16,0.0067165
16384,16,0.00307887
16384,16,0.00312703
16384,16,0.00318426
16384,16,0.00320424
16384,16,0.00320017
16384,16,0.00311519
16384,16,0.00379351
16384,16,0.00338719
16384,16,0.0031401
16384,16,0.00335777
16384,16,0.00325699
16384,16,0.00435267
16384,16,0.00354605
16384,16,0.00319486
16384,16,0.00305817
16384,16,0.00313572
16384,16,0.00318058
16384,16,0.0036185
16384,16,0.00312062
16384,16,0.00416799
16384,16,0.00322677
16384,16,0.00330958
16384,16,0.00439651
16384,16,0.00333905
16384,16,0.00427155
16384,16,0.00331672
16384,16,0.00391383
16384,16,0.00356739
16384,16,0.00415448
16384,16,0.0045114
16384,16,0.00422904
16384,16,0.00328862
16384,16,0.00422019
16384,16,0.00333857
16384,16,0.00331112
16384,16,0.00425099
16384,16,0.00445299
65536,64,0.0136459
65536,64,0.0135597
65536,64,0.0137475
65536,64,0.0142454
65536,64,0.014225
65536,64,0.0140839
65536,64,0.0143507
65536,64,0.0141789
65536,64,0.0147013
65536,64,0.0156897
65536,64,0.0135174
65536,64,0.0139788
65536,64,0.0133761
65536,64,0.015008
65536,64,0.0135418
65536,64,0.0133777
65536,64,0.0139998
65536,64,0.0145407
65536,64,0.0144689
65536,64,0.0155429
65536,64,0.0161774
65536,64,0.0151855
65536,64,0.0142737
65536,64,0.0159732
65536,64,0.0154245
65536,64,0.0144267
65536,64,0.0157154
65536,64,0.0143497
65536,64,0.0141581
65536,64,0.014667
65536,64,0.0149978
65536,64,0.0134561
65536,64,0.0137163
65536,64,0.012823
65536,64,0.0136621
65536,64,0.0134407
65536,64,0.013724
65536,64,0.0137645
65536,64,0.0140864
65536,64,0.0140688
65536,64,0.0155025
65536,64,0.014838
65536,64,0.01539
65536,64,0.0160475
65536,64,0.0149739
65536,64,0.0143853
65536,64,0.0156871
